ID;Target;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;P13;P14;P15;P16;P17;P18;P19;P20;P21;P22;P23;P24;P25;P26;P27;P28;P29;P30;P31
35164;;0,00;30,33;;0,00;0,00;0,99;0,78;0,97;0,93;14,67;17,33;4,20;2,64;0,13;4,07;6,73;690,40;0,00;0,33;-1,96;-3,67;286,40;282,20;92,00;;0,99;0,07;0,07;;1,09;4,87
35199;;0,00;30,33;15,45;0,00;0,00;0,99;0,98;;0,00;20,33;94,67;0,56;8,93;0,47;0,09;6,73;313,42;0,00;0,00;0,00;-0,57;287,74;281,16;175,33;311,38;1,41;0,00;0,07;9,54;1,00;14,46
35886;;0,00;30,33;9,67;0,00;0,00;0,99;0,99;1,05;2,61;37,00;26,33;31,58;20,39;1,31;30,28;3,77;529,41;0,00;3,00;0,00;-0,20;214,47;182,46;284,67;528,85;0,86;0,13;0,00;9,54;0,97;9,54
36070;;0,00;28,00;9,54;0,00;0,00;0,96;1,00;1,08;0,00;16,33;18,67;0,00;0,16;0,00;0,00;3,77;214,13;0,00;0,00;0,00;0,00;65,17;63,54;125,00;214,13;0,16;0,00;0,00;9,54;1,50;9,54
36246;;0,00;30,33;19,91;0,00;0,00;0,99;1,05;0,93;0,00;73,33;106,67;10,42;12,89;0,09;10,33;3,77;419,86;3,01;0,00;0,00;1,60;385,27;366,47;447,33;;1,23;0,00;0,00;16,31;0,93;19,32
36541;;0,00;;1,85;0,00;0,00;0,99;0,98;0,97;0,00;5,67;18,00;0,06;0,00;0,06;0,00;;52,64;0,00;0,00;0,00;0,00;174,29;174,17;25,33;52,64;0,00;0,07;0,00;;0,00;1,82
36745;;0,00;30,33;;0,00;0,00;0,99;1,04;1,14;7,31;58,33;13,00;30,10;43,61;15,14;14,96;3,77;435,93;0,00;5,33;0,00;0,63;476,20;431,53;329,00;435,42;1,37;0,07;0,07;9,54;1,71;9,54
36855;;0,00;;11,68;6,00;0,00;0,98;0,82;1,43;0,85;18,00;76,33;32,22;14,44;0,36;31,86;3,77;246,63;0,00;1,33;0,00;-3,07;210,77;176,96;203,00;;1,45;0,20;0,13;9,54;0,88;9,54
36969;;0,00;;14,91;2,00;0,00;1,06;1,05;1,16;0,00;18,33;57,00;10,17;2,64;0,00;10,17;3,77;98,22;3,75;0,00;0,00;1,07;97,27;85,87;36,67;;0,72;0,33;0,07;7,80;1,16;11,54
37556;;0,00;29,67;30,20;0,00;0,00;0,94;0,89;0,94;0,12;17,67;43,00;8,43;25,79;0,00;8,43;3,77;383,89;0,00;0,67;0,00;-4,93;210,03;194,22;197,00;383,89;2,09;0,07;0,13;8,26;1,01;8,26
38871;;0,00;29,67;4,10;0,00;0,00;1,01;0,90;1,03;0,00;9,33;28,33;12,59;0,31;0,20;12,39;3,77;99,00;0,00;0,00;0,00;0,00;121,96;109,37;69,33;98,27;0,06;0,40;0,07;3,45;0,85;3,45
39489;;0,00;21,33;9,55;0,00;0,00;0,98;0,73;;0,65;6,00;13,67;18,47;16,54;0,00;18,47;3,77;74,02;0,00;0,67;0,00;-3,85;54,04;16,18;32,00;;4,26;0,20;0,27;3,45;0,75;3,45
39665;;0,00;30,00;9,81;0,00;0,00;1,00;0,98;;0,00;23,00;10,67;30,08;1,84;0,00;30,08;3,77;317,22;0,00;0,00;0,00;-0,25;476,38;444,53;103,00;;1,15;0,00;0,00;9,54;1,00;9,54
40700;;0,00;30,00;9,58;0,00;0,00;1,00;1,00;0,66;1,24;79,67;49,33;22,23;1,24;4,06;18,18;6,70;984,48;0,00;0,67;0,00;0,00;774,38;750,79;328,67;;0,62;0,00;0,00;9,54;1,01;9,54
40704;;0,00;19,67;18,05;0,00;0,00;1,12;1,03;1,58;13,21;41,67;54,67;112,84;276,84;10,48;102,36;3,77;625,91;0,00;2,67;0,00;0,85;407,03;261,41;346,67;622,98;2,42;0,27;0,60;13,50;1,71;17,58
40969;;0,00;30,33;30,01;1,00;0,00;0,99;0,90;1,05;13,42;113,67;116,67;114,31;151,77;7,03;107,27;6,73;731,34;2,20;14,00;0,00;-4,45;537,68;420,40;515,33;729,87;1,37;0,13;0,13;14,34;0,99;20,62
41166;;0,00;30,33;22,63;0,00;0,00;0,99;0,95;1,06;69,54;55,67;98,33;57,10;100,54;51,66;5,44;3,77;558,03;0,00;127,33;0,00;-1,83;678,46;621,32;385,00;554,79;0,71;0,07;0,20;16,28;0,93;20,36
42108;;0,00;10,67;6,56;0,00;0,00;0,75;1,00;;0,00;5,67;15,00;0,00;0,00;0,00;0,00;3,77;32,71;0,00;0,00;0,00;0,00;30,93;30,93;10,67;32,71;0,00;0,00;0,00;6,56;1,20;6,56
42109;;0,00;30,33;20,89;0,00;0,00;0,99;0,86;0,62;0,18;40,00;74,67;16,37;15,07;0,22;16,15;3,77;162,57;0,00;0,33;0,00;-4,44;95,63;79,26;205,00;162,57;0,97;0,20;0,07;;0,90;8,26
42199;;0,00;27,33;10,04;0,00;0,00;0,95;0,99;0,94;5,62;35,33;80,00;3,85;12,62;2,06;1,79;3,77;82,39;0,00;6,33;0,00;-0,18;88,51;78,22;124,33;82,39;0,95;0,00;0,13;9,92;0,99;9,92
42288;;0,00;30,33;16,70;0,00;0,00;0,99;1,03;1,03;1,99;42,00;120,33;304,17;79,66;0,03;304,14;3,77;2586,70;0,00;1,67;0,00;0,64;497,18;182,64;383,67;2582,00;4,64;0,40;0,00;16,28;1,02;16,28
42388;;0,00;23,00;9,40;0,00;0,00;0,87;1,29;1,05;7,62;29,67;45,00;12,77;13,19;7,03;5,74;3,77;476,41;0,00;6,00;0,00;4,15;46,00;30,86;53,00;476,41;1,33;0,27;0,13;3,45;0,94;3,45
42390;;0,00;21,00;5,81;0,00;0,00;1,10;0,77;1,40;0,00;11,67;15,00;2,49;8,10;0,00;2,49;3,77;40,77;0,00;0,00;0,00;-2,02;94,31;91,53;15,67;40,77;5,82;0,07;0,20;3,45;0,00;3,45
42473;;0,00;;22,53;0,00;0,00;1,00;0,99;0,61;3,43;53,00;66,33;50,23;143,04;1,47;48,76;;3084,33;3,97;1,67;0,00;-0,20;3086,27;3023,12;814,00;3083,31;2,94;0,00;0,00;14,34;1,71;22,39
42915;;0,00;16,67;28,17;0,00;0,00;1,44;1,40;1,55;19,77;44,33;76,67;99,28;152,99;4,54;94,73;6,73;647,53;1,06;11,67;0,00;17,06;371,75;267,93;247,33;642,31;1,92;0,27;0,27;;0,89;15,52
42918;;0,00;27,67;4,85;0,00;0,00;1,01;1,16;0,87;0,00;7,33;12,33;0,49;3,64;0,00;0,49;;379,34;0,00;0,00;0,00;0,00;163,13;161,43;89,67;;1,82;0,13;0,13;3,45;0,88;3,45
43007;;11,11;;6,46;0,00;1,00;0,99;1,27;1,03;0,68;26,33;32,00;0,99;3,76;0,08;0,92;3,77;359,18;0,00;0,67;0,00;0,00;334,70;325,55;226,67;357,80;0,85;0,00;0,00;3,45;0,75;3,45
43401;;0,00;29,33;11,91;0,00;0,00;0,95;1,01;1,72;0,00;17,33;52,33;0,97;0,89;0,00;0,97;3,77;27,46;0,00;0,00;0,00;0,22;50,46;49,11;36,00;27,46;0,89;0,07;0,13;8,26;1,00;8,26
43876;;0,00;30,33;;2,00;0,00;0,99;0,98;0,93;5,60;49,33;120,67;44,99;9,52;24,01;20,98;3,77;631,57;0,00;2,67;0,00;-0,50;892,13;827,76;241,67;629,77;1,05;0,07;0,07;;0,93;18,42
43911;;0,00;14,67;4,07;0,00;0,00;0,82;0,95;0,44;0,00;9,00;18,33;0,00;0,00;0,00;0,00;;47,06;0,00;0,00;0,00;0,00;76,98;76,85;13,33;47,06;0,00;0,00;0,00;3,45;0,80;3,45
44190;;0,00;;10,49;0,00;0,00;1,03;1,18;1,69;0,06;50,33;120,33;9,76;6,33;0,16;9,60;3,77;253,45;0,00;0,33;-2,89;2,83;246,12;233,59;102,33;251,83;0,86;0,00;0,00;4,32;0,99;4,32
44569;;0,00;30,33;10,22;0,00;0,00;0,99;0,94;0,72;2,50;32,00;95,67;13,91;59,25;10,31;3,59;3,77;1606,57;0,00;2,33;-0,02;-0,92;201,93;180,86;335,33;1606,57;1,39;0,07;0,20;9,54;1,40;9,54
44996;;0,00;30,00;31,12;6,00;0,00;1,00;1,08;0,92;0,00;31,33;51,67;88,40;16,39;0,19;88,21;6,73;458,21;0,00;0,00;0,03;3,84;419,81;329,58;173,00;443,34;3,60;0,13;0,00;16,28;1,49;16,28
45342;;0,00;30,33;16,22;0,00;0,00;0,99;0,99;1,07;0,09;17,67;45,00;3,23;11,81;0,76;2,47;3,77;706,47;0,00;0,33;-0,04;-0,31;333,48;330,25;206,33;854,99;1,92;0,00;0,03;16,37;1,13;16,37
45415;;0,00;30,33;13,52;1,00;0,00;0,99;1,14;1,05;0,00;36,00;73,00;16,35;20,70;0,00;16,35;3,77;339,21;0,00;0,00;0,00;2,74;323,94;307,24;298,67;335,84;1,13;0,07;0,00;9,92;1,20;14,71
45493;;0,00;30,33;22,27;0,00;0,00;0,99;0,97;0,87;0,69;49,00;56,33;180,70;142,55;6,27;174,43;;385,41;3,97;0,67;0,00;-1,09;434,13;245,88;243,33;;1,67;0,40;0,40;;0,96;20,25
45612;;0,00;29,67;;0,00;0,00;1,01;0,76;0,94;0,00;10,33;15,67;2,44;0,00;0,00;2,44;3,77;441,02;0,00;0,00;0,00;-2,10;376,51;374,07;116,00;440,97;0,00;0,00;0,00;3,45;1,00;3,45
45941;;0,00;30,33;35,49;0,00;0,00;0,99;0,72;1,17;0,00;59,00;107,67;259,63;378,59;0,40;259,23;3,77;833,07;0,00;0,00;-6,46;-14,90;455,28;191,87;401,00;;1,80;0,53;0,53;16,28;0,47;17,13
45966;;0,00;;9,82;0,00;0,00;0,99;0,97;1,08;2,50;33,00;51,33;9,89;9,23;3,52;6,37;3,77;666,94;0,00;2,67;-0,40;-0,40;523,84;513,60;134,67;666,94;1,79;0,00;0,00;9,54;1,00;9,54
46096;;0,00;;9,92;0,00;0,00;1,00;1,00;0,99;0,00;38,67;57,67;2,05;9,23;0,29;1,76;6,73;220,78;0,00;0,00;0,00;0,00;266,29;263,07;146,00;;2,27;0,07;0,07;9,92;0,93;9,92
46481;;0,00;16,00;2,90;0,00;0,00;1,19;0,80;1,57;0,39;12,67;20,00;6,98;0,71;0,27;6,71;;18,32;0,00;0,67;0,00;0,00;20,44;12,91;20,67;17,98;0,34;0,33;0,20;1,82;1,50;1,82
46583;;0,00;30,33;30,44;2,00;0,00;0,99;1,04;1,04;1,84;54,33;66,33;119,01;286,72;8,48;110,53;3,77;1002,17;0,00;2,00;0,00;1,97;901,98;777,56;277,00;990,33;6,90;0,13;0,20;16,60;0,98;16,60
47300;;0,00;;21,96;0,00;0,00;0,92;1,00;1,21;17,80;49,33;115,33;24,38;34,81;7,18;17,20;3,50;240,10;0,00;4,00;0,00;0,09;215,16;187,98;92,33;240,10;3,44;0,07;0,13;21,60;0,51;21,60
47308;;0,00;30,33;21,12;0,00;0,00;0,99;0,96;1,01;0,20;29,67;77,67;11,14;27,32;0,00;11,14;3,73;392,41;0,00;0,67;6,22;-1,13;359,79;348,38;132,67;391,01;5,06;0,00;0,13;8,57;1,45;8,57
47330;;14,29;;10,91;1,00;1,00;1,67;1,48;1,45;0,57;19,00;57,33;4,63;3,55;2,29;2,33;3,77;52,71;0,00;0,33;0,00;7,78;60,16;54,52;52,33;52,71;1,31;0,20;0,13;8,26;0,66;8,26
47747;;11,11;27,00;22,50;0,00;1,00;1,11;1,03;0,56;0,09;43,00;121,00;153,62;98,09;6,96;146,66;3,77;402,80;0,00;0,33;0,00;0,99;539,96;385,82;132,00;399,96;2,77;0,20;0,27;21,60;0,85;21,60
47801;;0,00;27,33;7,77;1,00;0,00;0,88;0,87;0,80;0,00;27,33;76,00;22,48;15,37;13,43;9,05;3,77;108,88;2,40;0,00;0,00;-1,57;206,84;177,12;101,33;108,63;1,24;0,13;0,13;;1,50;6,72
47842;;0,00;27,33;6,55;0,00;0,00;0,88;1,01;1,52;8,47;16,33;12,00;12,98;9,52;2,02;10,96;3,77;168,24;0,00;5,67;0,00;0,08;275,19;262,04;49,00;168,24;1,48;0,20;0,20;4,32;1,00;4,32
47854;;0,00;30,33;39,05;0,00;0,00;0,99;1,29;1,04;0,13;31,67;67,33;11,08;33,47;1,25;9,83;3,77;535,39;0,00;0,33;0,00;16,70;326,53;313,16;238,00;534,60;2,87;0,00;0,00;3,45;1,24;3,45
48122;;0,00;21,33;17,91;6,00;0,00;0,98;1,04;1,09;0,83;21,67;137,67;0,31;1,53;0,00;0,31;3,77;32,44;0,00;1,67;0,00;1,11;23,85;22,74;38,33;;0,58;0,00;0,00;3,41;0,75;3,41
48329;;0,00;30,33;;0,00;0,00;0,99;1,00;;7,15;23,00;52,67;38,86;18,18;17,33;21,53;;440,46;0,00;8,33;0,00;-0,02;345,41;306,55;199,67;;1,51;0,33;0,07;9,54;1,12;14,46
48997;;0,00;;15,79;0,00;0,00;0,97;0,94;0,91;15,66;23,67;14,00;25,02;59,71;2,54;22,48;3,77;133,42;0,00;7,33;0,00;-1,44;80,95;44,30;86,00;133,42;2,49;0,20;0,40;9,54;0,80;14,46
49123;;0,00;30,00;8,04;0,00;0,00;1,00;0,73;1,39;0,19;13,67;15,67;35,21;14,31;0,16;35,05;3,77;27,45;0,00;0,33;0,00;-3,23;72,74;33,03;44,00;27,45;0,67;0,27;0,40;3,45;0,50;3,45
49175;;0,00;;20,98;0,00;0,00;0,99;0,92;0,88;0,22;37,33;150,33;15,74;101,97;0,00;15,74;3,77;2110,66;0,00;0,67;0,00;-2,51;2717,69;2693,97;548,67;2109,03;1,57;0,00;0,07;9,54;0,87;14,46
49374;;0,00;30,33;39,45;1,00;0,00;0,99;0,99;1,02;1,51;18,67;47,33;29,52;26,38;0,49;29,02;3,77;89,72;0,00;2,00;0,00;-0,58;111,23;80,24;113,67;88,22;1,85;0,20;0,27;21,10;1,11;25,18
49612;;0,00;30,33;54,40;0,00;0,00;0,99;0,99;1,13;41,17;171,67;135,00;72,64;251,23;6,48;66,16;;2282,07;0,00;19,67;0,00;-0,42;1362,13;1245,15;1051,00;2278,59;2,40;0,00;0,13;48,09;0,81;48,09
50156;;0,00;30,33;23,17;0,00;0,00;0,99;1,03;0,99;41,55;54,00;77,00;73,04;137,73;17,43;55,61;3,57;642,52;0,00;33,67;0,00;1,10;487,06;410,09;528,67;641,80;1,54;0,33;0,40;;0,88;21,60
50406;;0,00;27,00;8,61;0,00;0,00;1,00;1,01;1,06;0,00;6,33;8,33;1,39;0,18;0,11;1,28;3,57;121,76;0,00;0,00;0,00;0,14;183,99;180,19;75,33;121,76;0,18;0,13;0,07;8,57;1,25;8,57
50517;;0,00;30,00;26,56;2,00;0,00;0,97;0,91;0,84;19,98;53,00;154,00;101,98;207,84;2,23;99,75;;1595,76;1,06;3,00;0,00;-3,77;976,83;803,96;379,00;1595,61;2,74;0,00;0,13;16,28;1,42;21,42
50789;;0,00;24,67;15,05;0,00;0,00;1,14;1,08;2,22;0,00;29,67;118,67;45,13;21,72;0,00;45,13;;34,22;0,00;0,00;0,00;1,73;103,26;57,07;46,00;51,54;1,26;0,37;0,47;9,94;2,45;14,86
50955;;11,11;30,33;8,00;0,00;1,00;0,99;0,94;;1,63;40,00;131,67;172,76;5,26;121,84;50,91;3,57;444,93;0,00;1,67;0,00;-0,77;1238,33;1051,38;65,00;444,83;1,40;0,27;0,00;3,45;0,65;3,45
52047;;0,00;29,67;;0,00;0,00;0,94;1,00;0,83;0,00;12,33;32,33;5,47;21,78;0,00;5,47;;369,63;0,00;0,00;0,00;-0,02;270,38;264,92;149,33;369,63;3,09;0,07;0,13;14,34;1,55;18,42
52283;;0,00;;10,01;0,00;0,00;0,99;1,00;;3,97;31,33;36,33;6,60;6,02;4,16;2,44;3,57;50,67;1,06;6,33;0,00;0,05;202,82;195,37;78,00;49,24;0,55;0,07;0,07;8,26;1,62;9,32
52406;;0,00;24,00;15,55;0,00;0,00;0,79;1,12;1,05;38,84;14,00;17,67;9,69;46,62;4,22;5,47;3,57;118,85;0,00;24,00;0,00;2,70;41,74;29,93;63,00;118,86;1,41;0,33;0,33;4,71;0,97;4,71
52468;;0,00;25,33;10,49;3,00;0,00;0,95;0,79;;0,88;46,67;20,33;10,93;21,62;0,00;10,93;3,57;46,64;0,00;1,33;0,00;-3,37;59,38;44,80;88,00;46,64;0,73;0,13;0,60;4,32;2,00;4,32
52592;;12,50;28,67;9,32;0,00;1,00;0,98;0,98;0,65;0,00;19,00;18,00;69,44;51,21;0,00;69,44;3,57;82,88;1,06;0,00;0,00;-0,26;152,42;77,92;62,33;82,88;2,28;0,40;0,47;8,08;1,13;9,14
52970;;0,00;8,67;;14,00;0,00;1,85;0,71;0,57;0,00;5,00;29,67;0,00;0,00;0,00;0,00;3,57;2,20;0,00;0,00;0,00;0,00;2,29;2,29;3,00;;0,00;0,00;0,00;2,57;3,00;2,57
53988;;0,00;30,33;9,84;0,00;0,00;0,99;1,02;1,32;3,50;41,67;24,00;4,31;26,42;0,43;3,88;3,57;738,05;0,00;1,67;0,00;0,23;646,18;641,87;342,67;738,04;2,15;0,00;0,00;9,54;1,28;9,54
54494;;8,33;26,67;;0,00;1,00;1,13;1,29;1,69;17,18;31,67;95,33;6,05;67,16;0,00;6,05;3,57;296,99;0,00;2,33;0,00;7,10;250,17;244,12;168,67;296,99;4,80;0,00;0,20;9,15;1,49;13,94
54875;;10,00;30,33;9,57;0,00;1,00;0,99;1,00;1,02;0,28;21,67;34,00;15,39;6,36;1,01;14,38;;189,91;0,00;1,00;0,00;0,00;243,65;224,52;71,00;189,68;1,10;0,13;0,00;9,54;1,29;9,54
54882;;9,09;30,00;9,55;0,00;1,00;1,00;1,00;1,22;0,00;17,33;17,33;19,74;16,37;0,00;19,74;3,57;268,20;0,00;0,00;0,00;-0,02;386,93;359,22;112,00;267,81;0,97;0,07;0,13;9,54;1,29;9,54
54978;;25,00;30,00;;0,00;1,00;0,97;1,07;1,10;0,00;15,33;32,33;324,76;7,33;0,54;324,21;3,57;139,94;0,00;0,00;0,00;0,00;463,68;138,92;52,00;139,94;0,84;0,60;0,40;3,45;0,72;3,45
55023;;0,00;30,33;15,50;0,00;0,00;0,99;1,10;0,82;1,91;42,67;70,67;6,31;21,27;1,15;5,16;3,57;604,01;0,00;0,67;0,00;2,25;763,81;748,18;230,67;599,96;2,32;0,00;0,00;;1,12;14,46
55377;;0,00;30,33;13,97;1,00;0,00;0,99;1,06;0,92;3,72;22,00;38,00;0,04;13,58;0,04;0,00;;671,19;0,00;1,33;0,00;1,26;364,50;325,26;233,67;671,19;3,25;0,00;0,00;8,08;0,82;8,08
55566;;8,33;;8,99;0,00;1,00;0,98;1,00;1,08;0,00;30,67;20,00;28,76;2,08;4,00;24,76;3,57;66,81;0,00;0,00;0,00;0,00;87,89;57,07;74,33;;1,07;0,33;0,07;8,57;1,00;8,57
55619;;12,50;;5,46;0,00;1,00;0,99;0,91;;0,00;36,67;57,33;11,66;4,01;1,24;10,42;;212,24;0,00;0,00;0,00;0,00;382,21;365,15;103,33;;0,50;0,00;0,00;4,32;1,50;4,32
55780;;0,00;;14,51;0,00;0,00;0,99;1,01;1,11;0,00;50,67;132,33;25,16;28,21;2,67;22,49;3,57;253,30;0,00;0,00;0,00;0,15;341,17;296,82;246,67;253,30;1,52;0,13;0,13;9,54;1,05;14,46
56030;;0,00;;5,95;0,00;0,00;0,99;0,76;0,98;0,00;11,67;11,33;21,90;10,03;0,00;21,90;3,57;299,13;0,00;0,00;0,00;-2,13;121,98;97,55;116,00;299,13;1,72;0,40;0,27;3,45;0,60;3,45
56122;;0,00;30,33;22,44;0,00;0,00;0,99;1,11;0,99;0,00;31,00;109,33;10,54;70,78;0,00;10,54;3,57;314,73;0,00;0,00;3,72;3,61;115,08;96,13;133,33;313,61;7,73;0,13;0,27;8,57;0,35;8,57
56164;;0,00;28,67;19,46;1,00;0,00;1,05;1,07;1,35;169,49;62,67;84,00;181,10;268,82;120,76;60,34;3,57;1018,62;5,75;82,67;0,00;1,93;793,97;592,97;542,67;1009,10;2,09;0,13;0,20;9,92;1,62;20,46
56474;;0,00;30,33;;0,00;0,00;0,99;0,97;0,86;0,00;15,67;30,33;306,06;163,81;0,00;306,06;3,57;381,25;0,00;0,00;0,00;-0,78;507,30;201,03;130,33;381,25;3,59;0,33;0,33;14,34;1,05;18,42
56517;;0,00;30,33;;0,00;0,00;0,99;0,98;0,97;7,51;42,33;50,00;25,52;34,31;0,91;24,61;3,57;450,63;0,00;9,33;0,00;-0,39;258,56;232,41;194,00;450,63;1,73;0,07;0,13;9,54;1,01;14,46
56617;;0,00;30,33;27,54;0,00;0,00;0,99;1,24;0,94;2,58;25,67;41,67;367,05;322,26;1,47;365,58;3,57;523,81;0,00;3,33;0,00;9,99;561,96;194,82;210,33;521,11;2,91;0,60;0,67;16,28;1,28;20,36
56871;;0,00;30,33;17,90;0,00;0,00;0,99;1,45;1,47;1,27;24,00;42,33;28,02;39,97;6,63;21,39;3,57;461,66;0,00;1,00;7,34;11,96;800,72;772,19;82,67;461,66;4,36;0,20;0,20;9,92;0,80;15,51
57780;;0,00;28,00;11,22;0,00;0,00;1,07;0,77;0,71;20,60;15,33;79,00;0,57;21,27;0,18;0,39;3,57;155,40;0,00;12,33;0,00;-3,94;58,05;55,14;79,00;152,56;1,64;0,00;0,20;3,45;0,95;3,45
58155;;0,00;29,67;21,95;0,00;0,00;0,98;1,03;1,01;0,00;21,33;93,33;29,07;18,28;0,00;29,07;3,57;177,19;0,00;0,00;0,00;1,04;423,62;392,37;57,00;177,19;1,57;0,27;0,13;16,60;0,97;16,60
58602;;0,00;10,33;;0,00;0,00;0,87;1,24;1,21;0,00;7,00;9,33;4,01;2,19;0,00;4,01;3,57;32,32;1,06;0,00;0,00;0,00;52,00;47,78;15,33;32,32;2,19;0,07;0,07;3,45;1,34;4,51
59354;;0,00;28,00;9,92;0,00;0,00;1,00;1,00;1,16;21,57;17,33;36,00;0,03;23,15;0,03;0,00;3,57;160,01;0,00;3,33;0,00;0,00;313,22;313,18;74,00;160,02;3,50;0,00;0,27;9,92;0,97;9,92
59735;;0,00;30,33;20,29;0,00;0,00;0,99;1,05;0,96;1,71;32,00;48,33;89,94;108,59;5,63;84,31;;790,64;0,00;0,67;0,00;1,42;874,15;781,53;229,33;;3,72;0,20;0,20;;0,75;14,71
60136;;0,00;23,67;;0,00;0,00;0,97;1,00;1,45;0,00;16,00;39,00;2,01;1,38;0,00;2,01;3,57;70,67;0,00;0,00;0,00;-0,04;102,82;99,04;32,33;70,16;0,96;0,13;0,13;9,54;1,29;9,54
60433;;0,00;5,67;5,38;21,00;0,00;0,88;0,69;0,00;0,00;7,33;12,67;0,00;0,00;0,00;0,00;3,57;0,50;0,00;0,00;0,00;-2,53;1,47;0,48;5,67;0,49;0,00;0,00;0,00;4,28;1,00;4,28
61406;;0,00;30,00;14,09;0,00;0,00;1,00;1,30;0,88;0,47;18,00;45,00;42,82;24,47;0,00;42,82;3,57;129,50;0,00;0,33;4,79;6,27;153,38;107,14;119,67;156,07;2,64;0,23;0,30;9,70;0,89;11,29
61458;;0,00;;32,47;0,00;0,00;1,00;0,99;0,85;0,68;26,67;72,33;32,62;5,80;0,43;32,19;;64,37;0,00;0,67;-2,38;-0,56;100,14;64,43;79,00;63,59;1,93;0,20;0,13;21,10;1,89;21,10
61572;;0,00;26,33;6,56;0,00;0,00;1,03;1,00;0,70;0,00;9,00;4,00;49,68;0,11;0,00;49,68;3,50;374,78;0,00;0,00;0,00;0,00;298,52;248,84;38,33;374,78;0,11;0,20;0,07;6,56;0,96;6,56
61708;;0,00;29,67;;0,00;0,00;0,98;0,95;1,21;0,94;21,00;14,67;1,61;0,94;0,36;1,24;;60,17;0,00;0,33;0,00;0,00;81,69;80,09;51,00;60,17;0,94;0,00;0,00;3,45;1,20;3,45
62350;;0,00;27,67;14,53;0,00;0,00;1,08;1,08;;501,12;88,00;180,67;298,26;615,11;215,75;82,51;3,57;925,00;0,00;167,00;0,00;1,71;601,39;274,57;608,33;923,95;1,90;0,40;0,47;13,50;0,00;13,50
62647;;0,00;29,67;10,80;3,00;0,00;1,01;1,14;1,08;0,17;54,00;49,67;3,98;6,18;0,32;3,66;3,57;213,03;0,00;0,33;2,33;2,27;307,28;302,62;264,67;213,03;0,80;0,00;0,00;9,92;1,13;9,92
63045;;0,00;26,33;6,47;0,00;0,00;0,99;0,96;0,88;2,80;12,33;15,67;0,97;4,88;0,91;0,07;3,57;69,86;1,06;1,67;0,00;-0,41;65,90;64,77;48,33;69,86;1,90;0,07;0,00;4,32;1,20;5,38
63324;;0,00;30,00;;0,00;0,00;1,00;1,21;1,03;0,26;28,00;51,00;15,08;3,84;0,00;15,08;3,57;254,20;3,97;1,00;3,23;4,61;214,85;194,55;176,33;254,03;0,48;0,13;0,00;8,26;3,00;14,38
63518;;0,00;30,00;10,37;0,00;0,00;1,00;1,13;1,13;0,16;19,33;40,67;6,74;1,37;0,00;6,74;3,53;159,50;0,00;0,33;0,15;2,05;120,86;112,96;96,67;159,26;0,92;0,13;0,00;9,37;1,50;9,37
63640;;8,33;;10,72;0,00;1,00;0,99;0,96;0,58;0,00;13,00;24,67;0,00;0,00;0,00;0,00;3,53;130,14;0,00;0,00;0,00;-0,66;56,92;55,88;79,33;130,14;0,00;0,00;0,00;9,92;0,43;9,92
63851;;0,00;28,00;5,98;0,00;0,00;0,93;0,74;;0,03;9,67;22,33;0,61;0,28;0,28;0,33;3,53;588,71;1,06;0,33;0,00;-2,34;432,52;415,56;45,67;588,71;0,28;0,07;0,00;3,08;0,61;4,14
64386;;0,00;30,33;9,41;0,00;0,00;0,99;1,16;1,14;0,02;19,67;24,00;41,69;55,17;0,11;41,58;3,53;179,38;0,00;0,33;0,00;2,26;226,98;184,13;132,33;179,13;6,91;0,33;0,13;8,08;1,00;8,08
64622;;0,00;;17,27;0,00;0,00;1,01;1,16;;1,81;39,33;35,33;7,03;10,48;1,11;5,92;;284,63;1,06;2,00;0,00;4,27;359,32;342,69;202,67;283,51;0,79;0,00;0,07;9,54;0,86;15,52
64853;;0,00;27,00;10,33;1,00;0,00;1,11;1,00;1,18;0,04;46,00;57,67;171,91;6,11;0,67;171,24;;857,43;0,00;0,33;0,00;0,01;722,02;549,42;166,00;851,90;0,78;0,20;0,00;9,54;1,09;9,54
64964;;0,00;30,33;19,23;4,00;0,00;0,99;0,97;0,87;28,18;67,33;124,00;47,28;38,36;19,34;27,94;3,53;671,63;0,00;10,00;0,00;-0,92;773,58;706,56;306,00;662,99;1,81;0,00;0,00;14,34;1,04;18,42
65166;;0,00;23,33;;0,00;0,00;0,69;0,88;0,68;115,19;26,00;43,67;84,53;164,06;73,07;11,47;3,53;139,31;0,00;77,33;-2,39;-4,10;176,31;85,22;244,00;;1,46;0,33;0,53;;0,00;19,59
65173;;20,00;22,67;;7,00;1,00;1,15;1,14;1,01;0,00;12,00;36,33;3,98;2,88;0,00;3,98;3,53;71,18;0,00;0,00;0,00;4,00;22,03;14,41;48,33;69,54;0,38;0,20;0,13;13,55;0,94;17,63
65278;;0,00;29,67;21,26;0,00;0,00;1,01;1,05;1,41;0,00;53,33;36,33;80,32;82,72;0,98;79,34;;250,34;0,00;0,00;0,00;1,73;192,44;111,99;57,67;249,37;3,95;0,33;0,33;;1,00;9,54
65287;;0,00;28,67;16,96;0,00;0,00;1,01;0,59;0,95;0,24;25,00;76,67;10,14;14,63;0,00;10,14;3,53;96,61;0,00;0,33;-11,96;-10,33;114,88;99,37;65,00;112,42;2,59;0,13;0,20;6,25;0,44;6,25
