ID;Target;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;P13;P14;P15;P16;P17;P18;P19;P20;P21;P22;P23;P24;P25;P26;P27;P28;P29;P30;P31
133922;0;0;30,33;8,26;0;0;0,99;1;0,68;0;15;47;0,06;0,31;0;0,06;3,67;67,85;0;0;0;0;323,58;321,79;46;;0,31;0;0,07;8,26;1;8,26
140612;1;0;30,33;19,73;0;0;0,99;1,13;0,67;0;22,33;51;66,37;127,51;0,07;66,29;3,63;388,86;0;0;0;3,72;275,63;209,16;110,67;388,86;8,32;0,27;0,47;14,34;0,98;18,42
142067;0;0;30,33;22,44;0;0;0,99;1,38;0,64;0;38,33;174,33;20,12;11,15;0;20,12;3,63;426,99;0;0;15,68;12,82;488,33;462,83;214,67;426,99;1,38;0,07;0,13;;2,25;9,54
142150;1;0;19,67;;0;0;0,41;1;0,05;0;6;8,67;5,05;2,36;0;5,05;3,6;95,65;0;0;0;0;133,19;128,14;26,33;95,65;1,76;0,27;0,27;6,56;1;6,56
142309;0;0;30,33;9,11;0;0;0,99;0,79;0,85;0,36;30;29,67;5,77;7,93;0,56;5,21;3,63;408,51;0;1;-2,53;-2,86;250,2;239,13;170,67;408,51;1,9;0;0;;1;8,05
144600;0;0;28,33;8,75;8;0;0,92;1;0,62;14,08;31;42;18,55;16,24;16,58;1,97;;162,82;0;9,33;0;0,06;231,83;213,28;74,33;161,03;1,61;0,07;0,13;4,61;1,31;4,61
145227;1;0;29,67;14,32;0;0;1,01;1,02;;0;18;58;2,62;12,52;0;2,62;3,63;122,15;0;0;0;0,32;56,02;53,39;107,33;122,09;1,15;0,13;0,2;9,32;0,78;14,24
145295;0;0;30;;3;0;0,97;0,84;0,44;3,47;19,33;57,33;3,31;5,59;1,4;1,91;3,63;118,92;0;3;0;-1,63;281,06;277,38;110,33;118,66;0,79;0;0,13;4,32;1,43;4,32
145533;0;0;29;12,85;5;0;1;1,02;0,69;0;24,67;62;7,45;2,04;0;7,45;3,63;41,19;0;0;0;0,4;160,18;151,18;35,33;40,82;2,04;0,07;0,13;6,56;1,12;6,56
146471;1;0;24,67;22,24;0;0;0,61;1,07;3;0;3,67;21,33;0;0;0;0;3,63;5,28;0;0;2;2,25;0;0;1;10,55;0;0;0;17,01;0,86;19,67
146623;0;0;8,67;16,97;2;0;0,23;0,85;0;39,83;12,67;30,33;34,96;77,72;19,77;15,19;3,63;92,32;0;11,33;0;-3,95;42,75;7,38;31,67;91,81;1,31;0,4;0,33;14,34;0,94;14,34
148458;0;10;27;14,36;0;1;1,11;0,98;;0,17;23,33;25;55,73;29,86;0,22;55,51;3,63;170,71;0;0,67;0;-0,39;326,11;269,61;98;168,04;1,39;0,2;0,27;3,45;1,69;3,45
149035;0;0;15,67;7,3;0;0;1,66;0,7;0,87;0;23,33;63;7,78;10,94;0;7,78;;87,41;0;0;0;-3,25;139,49;131,71;36,33;87,41;1,99;0,07;0,27;3,08;1;3,08
149805;0;0;3,67;4,37;0;0;0,55;0,99;0;0;6;24,33;0;0;0;0;3,63;0,16;0;0;0;0;10,22;10,22;0,67;0,16;0;0;0;;0;4,32
151608;1;0;22,33;3,46;0;0;0,54;0,42;0,26;0;6,67;11,67;81,73;0,13;0;81,73;3,4;152,58;0;0;0;0;216,01;133,01;45,67;;0,13;0,33;0,07;1,31;0,28;1,31
152724;1;0;12,33;1,6;10;0;0,49;0,86;;0;8,67;11,33;12,51;5,88;0;12,51;3,4;28,77;0;0;0;0;85,94;73,41;8,67;;5,88;0,33;0,13;0,76;2,33;0,76
153951;0;0;;3,54;0;0;0,82;0,97;0,44;0;5;12,33;0;0;0;0;3,4;44,9;0;0;0;0;23,52;23,43;30,67;44,12;0;0;0;3,45;1,15;3,45
156425;1;0;30,33;5,74;0;0;0,99;1,04;;0;12;17;0,63;0,51;0,32;0,31;3,4;268,73;0;0;0;0;129,02;124,42;80,33;268,73;0,51;0;0;3,45;0,46;3,45
157599;1;0;28,67;;0;0;1,01;0,68;0,47;0;9,33;14,67;8,57;2,18;0;8,57;;176,27;0;0;-6,05;-4,45;203,67;195,11;27,67;176,27;0,94;0,13;0,2;;1,5;3,45
158515;0;0;30;27,19;0;0;1;0,92;0,27;0;14,33;135;12,62;12,78;0;12,62;3,4;69,56;0;0;0;-3,22;122,09;108,84;34;69,56;1,79;0,4;0,4;8,26;1,27;8,26
159182;0;0;30,33;8,25;0;0;0,99;1,3;1,14;0,07;18,33;29;16,16;19,72;0;16,16;3,4;235,79;0;0,33;0;3,66;480,63;454,51;132,67;;2,58;0,07;0,13;4,32;1,34;4,32
160123;0;0;30,33;28,64;0;0;0,99;0,78;0,94;2,04;88,33;171;183,68;217,71;1,72;181,96;3,4;4196,7;0;2,33;0,48;-9,53;1576,92;1366,47;1625,33;4191,16;1,49;0,27;0,07;;1,67;16,28
161829;0;0;3;;1;0;1,33;1,05;2,06;1,03;2,67;15,67;0,17;1,03;0,17;0;3,4;2,17;0;0,33;0;0;0,79;0;1,33;1,21;1,03;0,13;0,07;3,45;1,12;3,45
166981;0;0;30,33;3,7;0;0;0,99;1,02;1,04;0;15;18,67;0,42;0;0,27;0,15;3,4;376,98;0;0;0;0;219,62;218,87;181,33;376,98;0;0;0;3,45;1,07;3,45
167112;0;0;29,67;15,14;0;0;0,94;1,05;1,06;3,91;18,33;71;2,24;4,71;1,17;1,07;3,4;82,12;0;3,67;1,6;1,15;99,09;92,91;106;82,12;1,05;0,07;0,13;;0,75;11,65
168272;0;0;27,33;19,07;0;0;1,02;1,15;0,84;0;30,33;53;7,34;33,95;0,14;7,2;3,37;97,9;0;0;4,79;4,38;207,16;199,39;55;94,48;3,38;0;0,33;16,6;1;18,2
170830;0;0;;9,54;4;0;0,99;1;0,88;40,93;32,67;79;14,63;61,43;3,52;11,11;3,37;880,75;0;34,67;0;0;297,71;276,99;373,67;880,76;1,54;0;0,13;;0,93;9,54
172485;0;0;21,67;11,44;17;0;1,06;0,73;0,76;9,24;24,33;22,67;62,06;22,65;16;46,06;3,37;87,9;0;7,33;0;-4,57;208,52;105,94;50,67;87,89;1,34;0,4;0,13;4,29;1,38;4,29
174851;0;10;26;14,37;0;1;0,96;0,85;0,65;1,86;21,67;106,33;7,46;5,74;1,17;6,29;3,37;69,69;0;1,33;0;-3,27;60,52;53,06;67;;0,74;0,2;0,07;3,45;1;3,45
175907;0;0;30,33;12,78;5;0;0,99;1,01;;0,98;53;65;12,48;39,46;0,91;11,57;3,37;259,72;0;0,67;0;0,2;130,85;113,96;159,33;259,53;4,17;0,07;0,2;9,92;0,95;12,31
176172;1;0;;4,14;0;0;0,89;0,97;1,09;0;13,67;10;4,17;0;0;4,17;3,37;9,46;0;0;0;0;33,61;29,44;8,67;9,46;0;0,13;0;3,45;1,18;3,45
176553;0;0;28,33;11,96;0;0;0,92;1,78;;1,22;18;28,67;11,03;1,53;0,77;10,26;3,37;115,67;0;0,33;15,51;14,05;121,19;104,14;95;112,28;0,83;0,13;0,07;3,45;0,99;3,45
176771;0;0;30;18,45;0;0;1;1;0,95;37,47;56,33;85,33;150,84;70,23;12,45;138,39;3,37;732,94;0;15,33;0;-0,04;1033,02;878,85;206,33;732,93;2,74;0,2;0,07;14,34;1;18,42
177870;1;0;27;15,67;0;0;0,78;0,32;0,04;1,83;29,67;18;122,46;15,78;3,82;118,64;3,37;139,89;1,06;2,33;0;-15,98;371,37;248,91;61,33;139,89;1,33;0,4;0,13;;0,22;4,51
178866;1;0;13;8,66;0;0;1,08;0,99;1,66;0;14;11;6,03;0;0;6,03;3,37;38,06;0;0;0;-0,14;76,63;69,96;7,67;37,09;0;0,2;0;;0,33;8,57
179965;0;0;30;25,32;0;0;0,97;0,95;0,79;101,12;19,33;42,33;68,56;106,27;64,57;3,99;3,37;402,87;3,97;18,67;-1,44;-1,97;332,81;262,31;238,67;401,35;4,83;0,33;0,2;16,28;1,27;20,25
181590;0;0;30,33;20,06;0;0;0,99;0,74;0,31;12,65;19,33;52,67;4,22;14,65;1,82;2,39;3,37;167,02;0;2,67;0;-7,95;66,03;53,01;74;167,02;3,81;0,13;0,27;;0,75;14,46
184872;1;0;;;0;0;0,94;0,5;0,65;0;9,33;55;2,38;1,05;0;2,38;3,37;135,83;0;0;-14,41;-15,5;92,41;90,03;75,33;135,83;1,05;0,13;0,07;;0,42;9,54
186256;0;0;7,67;3,5;0;0;0,78;1,02;0;0;7;13;1,12;0;0;1,12;3,37;4,68;0;0;0;0;2,26;0,76;7;4,68;0;0,2;0;3,45;0,5;3,45
187432;1;0;25;;0;0;1,08;0,67;0,26;1,66;16;33,67;67,03;9,83;0,47;66,56;3,37;35,1;0;1,67;-4,35;-5,31;86,78;17,82;38,67;35,1;1,18;0,4;0,4;7,2;0,43;7,2
188280;0;0;30,33;14,47;0;0;0,99;1;1,23;0;26;19,33;1,47;0,47;0;1,47;3,37;197,63;0;0;0;-0,02;148,5;142,87;119,67;197,63;0,16;0;0;9,54;0,9;14,46
191240;1;0;;31,9;0;0;1,8;1,38;1,07;0,32;13,67;25,67;12,85;14,61;6,27;6,58;3,37;50,22;0;0,33;17,62;18,37;55,84;40,13;26;47,34;1,17;0,2;0,2;16,6;1,38;16,6
191403;0;0;28,33;8,96;0;0;0,88;0,76;0,74;0;13;55;0,67;0;0;0,67;3,33;563,16;0;0;0;-3,24;872,36;869,63;139,67;605,44;0;0;0;5,7;0,58;5,7
192010;0;0;;8,09;14;0;1,06;1,02;0,98;4,26;57,33;62,67;25,76;10,31;5,79;19,96;3,33;112,81;1,06;5,33;0;0,28;146,53;112,06;85,33;112,81;0,92;0,13;0;;1,1;5,38
192742;1;0;30,33;18,56;0;0;0,99;0,92;0,73;7,91;32,67;32;105,17;118,03;18,03;87,14;3,33;1748,42;0;2;0;-2,18;1152,63;1031,81;252;1748,16;3,89;0,13;0;16,6;1,06;16,6
192842;0;0;30,33;9,09;0;0;0,99;1,09;1,34;0;42,67;78,33;43,52;8,46;0;43,52;3,33;235,91;0;0;-1,39;1,25;286,68;241,84;149,33;266,51;3,26;0,17;0,03;7,52;1,33;8,45
195260;0;0;11,67;;0;0;1,54;1,22;2,17;0;5,33;6;0,17;0;0;0,17;;26,06;1,06;0;0;0;103,59;103,42;9,33;26,06;0;0,07;0;3,45;0,75;4,51
195321;0;0;27;;0;0;0,74;0,97;0,89;12,86;43,67;51;27,62;36,32;18,68;8,94;3,33;296,1;0;12,67;0;-0,47;289,41;243,14;292;292,69;1,1;0,13;0,07;9,54;0,81;9,54
195772;0;0;30,33;6,68;0;0;0,99;1,02;0,86;0,21;29,33;84,67;382,86;1,62;0,87;381,99;3,33;522,3;0;0,33;0;0,18;1153,95;765,36;231;522,31;0,58;0,33;0;6,56;0,35;6,56
196444;1;0;30,33;20,15;0;0;0,99;0,91;;4,49;38,33;72,33;90,14;116,86;2,09;88,06;3,33;207,27;0;4,67;0;-2,59;172,93;82,78;208,33;207,27;0,9;0,6;0,6;14,34;0,75;18,42
198629;1;0;3,33;4,26;0;0;0,3;0,97;0;0;5;16,67;0,08;3,64;0;0,08;3,33;3,64;0;0;0;0;0,97;0,88;1,33;3,64;2,45;0,07;0,27;3,45;0,56;3,45
200748;0;0;24;6,29;0;0;0,88;0,6;0,39;0,09;15;23,33;4,72;7,77;0,31;4,41;3,27;57,73;0;0,33;0;-3,78;124,44;116,2;46,33;51,74;1,48;0,13;0,13;3,45;0;3,45
201583;0;0;;14,63;0;0;0,99;1;0,92;40,4;40;95,33;32,22;54,15;23,14;9,07;3,27;1431,37;0;12,67;0;0,02;740,06;701,12;299;1431,37;2,94;0,07;0,13;9,54;0,92;14,46
201836;0;0;29,67;;0;0;0,94;0,99;0,59;0;16,33;74,67;191,36;196,6;0,32;191,04;3,27;1058,72;0;0;0;-0,17;204,74;11,67;132,33;1058,07;4,02;0,53;0,33;16,28;1;16,28
202057;0;0;29,33;8,09;0;0;0,99;1;1,02;10,18;23;24,67;13,04;10,43;12,48;0,56;3,27;66,34;0;8;0;0,04;56,7;43,66;80;66,34;1,2;0,2;0,27;8,08;1,07;8,08
202798;0;0;30,33;;0;0;0,99;0,95;0,78;1,18;39,33;40;13,17;7,92;0;13,17;3,27;751,31;0;0,33;0;-0,5;643,93;629,53;256,33;750,22;3,65;0;0;6,56;1,2;6,56
202965;1;0;30,33;19,25;3;0;0,99;0,79;0,68;11,52;52,33;68;91,03;58,51;28,62;62,41;3,27;228,48;0;10;0;-5,96;256,44;141,01;270,67;228,48;1,22;0,33;0,27;4,32;1,64;4,32
203738;0;0;29,67;4,8;0;0;0,98;1,18;0,91;0;15;44;2,23;0;0,38;1,86;3,27;123,93;0;0;0;0;230,26;224,49;128,67;123,93;0;0,13;0;4,32;1,09;4,32
205480;0;0;28;;0;0;1,07;0,85;1,13;0;17;47,33;24,58;39,81;0;24,58;3,27;383,53;0;0;0;-3,11;150,13;125,56;152;383,53;2,59;0,33;0,13;;0,35;9,54
207224;0;0;30,33;;0;0;0,99;0,99;0,99;36,66;23,33;43,33;18,82;197,99;6,95;11,87;;1586,62;0;8,67;0;-0,16;235,64;216,82;198;1556,08;5,83;0,07;0,4;13,5;1,25;17,58
207816;0;0;30,33;24,82;8;0;0,99;0,89;0,75;30,02;45,67;126,33;215,06;537,25;16,45;198,61;3,27;1509,58;3,97;10,33;-0,12;-4,02;550,38;335,04;448,67;1503,43;6,81;0,53;0,33;16,28;0,9;20,25
208443;0;0;30,33;26,04;0;0;0,99;0,85;0,94;12,39;51;79;37,71;64,47;2,92;34,79;3,27;1241,94;0;9,33;0;-5,74;627,67;534,97;783,33;1233,39;1,48;0,07;0;13,5;0,58;17,58
210639;0;0;30,33;10,82;0;0;0,99;0,94;1,19;0;46,33;119;5,74;25,68;0;5,74;3,23;288,85;0;0;0;-0,98;335,26;312,28;216;284,39;1,35;0;0;9,92;1,07;9,92
211331;1;0;28,33;;0;0;1,02;1,18;0,67;3,73;44,33;56;14,01;10,12;0;14,01;3,23;102,94;0;2,33;0;2,23;192,89;176,97;88,33;;1,05;0,07;0,13;8,43;0,34;8,43
214868;0;0;30,33;38,15;2;0;0,99;0,95;0,98;27,61;54,33;170,67;9,87;119,18;1,7;8,17;3,23;273,2;14,28;19,33;0;-0,37;200,15;184,72;215;;2,13;0,07;0,23;21,6;1,37;35,88
215157;1;0;26,67;28,9;10;0;1,13;0,8;0,59;0,68;28,67;57,33;295,54;206,73;9,94;285,61;3,23;247,54;0;0,67;-13,7;-8,76;376,39;80,64;57,67;231,35;5,52;0,53;0,47;13,96;1,16;13,96
215605;1;0;30,33;26,89;3;0;0,99;0,96;0,73;0;22,67;105;0,85;3,1;0;0,85;;453,9;0;0;0;-1,53;872,62;871,19;191,33;451,47;3,1;0;0;24,56;0,95;24,56
217636;0;12,5;;9,58;2;1;1;1;0,8;0;14,33;34,67;13,03;1,87;0;13,03;;55,54;0;0;-0,07;-0,07;55,4;40,11;78;55,54;0,36;0,27;0,2;9,54;1,13;9,54
218548;1;0;30;11,54;4;0;0,97;0,88;;40,51;47;67,67;42,99;53,96;26,51;16,48;3,23;221,92;0;16,67;0;-2,09;208,67;162,47;125,67;220,61;2,72;0,13;0,2;;1,12;9,54
218841;1;0;30,33;12,08;0;0;0,99;0,79;0,84;1,58;23;25;36,35;5,44;0,52;35,83;7,67;66,04;0;2;-3,78;-3,76;100,17;62,54;77;64,63;1,01;0,2;0,07;;1,96;9,54
222331;0;0;30;20,1;0;0;0,97;1,17;0,76;0,28;14,67;20,33;0,66;13,51;0,17;0,48;3,23;285,07;0;0,33;0;5,03;124,48;121,73;128,67;285,07;6,82;0;0,07;;0,96;18,42
224594;1;0;22,33;4,09;0;0;0,81;0,91;;0,08;13,67;17,33;1,58;0,53;1,03;0,55;3,23;63,16;0;0,33;0;0;73,37;70,76;22;61,88;0,53;0;0;1,31;1;3,71
224869;0;0;30,33;9,79;0;0;0,99;1;0,77;1,21;48;40;81,19;19,14;1,94;79,26;3,23;254,35;0;2;-0,04;-0,01;617,17;534,29;132,33;254,28;1,21;0,2;0;9,54;0,83;9,54
225296;0;0;30;20,37;0;0;1;1;1,01;0,84;38,33;82,67;47,73;31,95;0,11;47,62;3,23;242,43;0;1,33;0;-0,02;281,24;231,65;149,67;242,43;1,55;0,2;0,27;16,28;0,97;20,36
226034;1;0;18,67;11,08;7;0;1,02;1,2;1,42;0;10,67;94,67;0,83;1,75;0;0,83;3,23;16,76;0;0;0;3,36;22,41;18,62;28;16,47;0,59;0,13;0,2;3,45;1,15;3,45
227976;0;0;27;4,22;0;0;1;0,87;0,67;0;15;30;0;0,46;0;0;3,23;54,42;0;0;0;0;299,63;299,54;31,33;54,42;0,23;0;0;3,45;0;3,45
229650;0;0;30;9,54;0;0;1;1;0,9;0;42,67;93,67;13,46;35,49;0,11;13,34;3,23;281,92;0;0;0;0;252,7;235,02;193,33;280,16;1,87;0,07;0,13;9,54;1,66;9,54
229705;0;0;30,33;34,39;0;0;0,99;1,02;0,99;32,43;37;50;71,19;184,26;48,78;22,41;;401,43;3,06;27,67;0;1,28;145,97;71,01;332;387,87;1,09;0,4;0,47;31,07;1,3;34,14
231585;0;0;30,33;21,87;0;0;0,99;0,81;1,01;4,27;48,67;81;248,19;139,03;8,22;239,97;;375,75;1,92;1;-2,39;-6,35;916,83;665,04;264;474,84;1,83;0,63;0,47;17,09;0,4;20,6
231809;0;0;9,33;5,69;0;0;1,07;1,22;2,19;0;3,67;9,67;0;0,1;0;0;3,23;14,6;1,06;0;0;0;3,51;3,42;17;14,59;0,1;0;0,07;;1;4,51
231814;0;0;30,33;33,74;0;0;0,99;0,78;0,93;0,22;36;59;74,86;312,93;0,31;74,55;3,23;818,54;0;0,33;0;-11,36;963,66;877,81;229;814,54;3,64;0;0,47;13,96;1,26;13,96
231984;0;0;24,67;37,53;0;0;1,09;1;1,75;0;19,67;156,33;0,51;0;0,3;0,21;3,23;15,11;0;0;0;-0,1;38,22;37,39;8;15,11;0;0,13;0;30,94;0,88;30,94
232160;1;0;;;1;0;0,99;1,25;1,6;22,91;40;78;47,04;121,45;19,08;27,97;3,23;297,42;0;8,33;2,25;14,35;289,4;236,14;195,67;297,42;1,81;0,13;0,4;;1,28;14,34
234661;1;0;30,33;24,87;0;0;0,99;1;1,3;2,07;76,33;101,67;15,79;24,31;0,07;15,73;3,23;865,52;1,06;1,33;0;-0,08;892;875,06;390,33;863,53;1,37;0;0;;0,52;15,78
235462;0;0;30,33;14,36;0;0;0,99;1;1,32;16,07;44,33;113,33;46,43;63,86;3,58;42,85;3,23;330,46;0;3,67;0;0;230,12;183,68;154,67;330,46;3,72;0,13;0,2;;0,96;14,34
235779;0;0;30,33;15,69;0;0;0,99;0,99;0,81;6,63;45,67;150;81,72;37,96;19,82;61,9;3,23;271,72;1,06;5,67;0;-0,14;430,76;347,72;155,67;271,12;2,33;0,13;0,07;9,54;1;15,52
238819;0;0;;10,01;2;0;1,01;1,26;1,11;0,76;44,33;87,33;25,95;6,46;16,7;9,25;3,23;408,8;0;0,67;0;3,84;697,47;667,59;169,67;408,8;0,88;0,13;0;4,32;1,45;4,32
239536;1;0;30,33;23,32;17;0;0,99;1,34;0,87;28,95;26,33;35,67;297,02;207,92;37,62;259,4;;261,18;1,06;26,33;11,86;11,79;423,15;126,13;106,67;261,18;3,45;0,4;0,53;;1,18;17,34
240145;0;0;30,33;12,25;0;0;0,99;1;0,84;6,44;20,33;14,67;19,02;65,83;0,26;18,77;3,2;150,17;3,97;11,67;0;0,02;65,22;42,56;171,67;150,17;0,9;0,2;0,53;8,26;1;12,22
241121;1;0;25,33;8,39;6;0;0,87;1,09;0,81;5,06;15,67;14,67;3,05;5,23;1,41;1,64;3,2;224,97;0;7;0;1,15;117,76;109,91;61,33;224,97;0,67;0;0,07;6,56;1;6,56
242426;1;0;30,33;21,7;0;0;0,99;1;1,5;6,85;73,33;39;86,31;80,2;5,35;80,96;;238,64;0;3,67;0;-0,11;226,1;136,86;186,67;233,07;1,53;0,53;0,6;21,6;1,55;21,6
242487;0;0;30,33;18,51;0;0;0,99;1;0,98;19,73;41,33;136,33;36,12;126,6;5,31;30,81;;1285,93;0;7,33;0;0,04;639,73;603,47;345;1285,36;3,11;0,07;0,2;14,34;2,4;18,42
243536;1;0;25;14,35;6;0;1,08;0,56;0,98;4,68;15,33;38,67;22,31;5,78;0;22,31;3,2;299,92;0;7;-8,35;-9,4;668,78;646,47;64;296,96;0,76;0,07;0,07;;0,75;8,08
249413;1;0;30;9,81;0;0;0,97;0,98;0,66;0,33;22,67;85,33;3,71;0,59;0,14;3,57;;217,21;0;0,33;0;-0,3;272,88;264,01;129;216,69;0,46;0;0;9,54;1,03;9,54
249724;0;0;21;9,03;0;0;1,1;1,24;0;0;4,67;11,67;0;0;0;0;3,2;0,09;0,86;0;-0,71;3,23;0,36;0;0,33;0,18;0;0;0;7,48;0;8,34
250490;0;0;6,33;4,41;0;0;0,95;0,86;0,04;0,27;5;15;0;0,27;0;0;3,13;15,43;0;0,33;0;0;24,08;23,76;6;15,43;0,27;0;0,07;;1;3,45
254111;0;0;27;9,42;3;0;0,96;1,22;0,78;0;28,33;158;10,06;1,46;0;10,06;3,13;15,6;0;0;0;3,13;303,52;292,81;19,33;15,6;0,81;0,27;0,13;8,26;1;8,26
255581;0;0;22,33;;0;0;1,03;0,99;1,18;0;7,33;6;4,04;2,65;0,01;4,03;;104,12;0;0;0;-0,07;26,53;22,49;24,33;104,12;1,94;0,2;0,13;9,54;0,97;9,54
255808;0;0;29,33;6,19;0;0;1,02;1,04;1,07;2,24;21,33;47,33;8,24;4,08;0;8,24;3,13;224,59;0;0,33;0;0,33;226,34;217,97;65,33;224,58;1,36;0,2;0,13;3,45;1,25;3,45
255824;0;0;17,33;;0;0;0,81;0,94;2,49;0;5,33;38;0;2,57;0;0;;3,32;0;0;-0,38;-0,74;0,44;0,29;2;3,32;2,57;0;0,07;7,2;1,06;7,2
256017;0;0;30,33;14,71;2;0;0,99;1;0,98;0,95;22;76,33;8,23;27,17;0;8,23;3,13;705,53;0;0,33;0;0;660,63;641,58;270;;5,73;0,07;0;9,92;0,98;14,71
256392;1;0;27,33;;0;0;1,1;0,76;0,96;12,04;42,33;70,33;13,82;17,11;3,37;10,45;3,13;573,34;0,71;1,33;0;-4,41;759,51;744,68;351;717,86;2,41;0;0;;0;10,01
257846;1;11,11;;18,62;0;1;0,99;0,82;1,42;8,57;31;43,33;19,2;78,46;7,19;12,01;3,13;406,87;0;5;0;-4,93;319,47;300,27;159;406,68;4,71;0,27;0,33;9,92;0,86;14,71
258430;1;0;11;10,66;0;0;0,64;0,99;0,12;0;16;79;2,84;0;0,13;2,72;;16,15;1,06;0;0;-0,08;33,23;30,38;2,33;16,15;0;0,27;0;;1,04;4,51
260114;0;0;30,33;16,77;0;0;0,99;0,77;0,58;2,77;30;65,67;42,09;65,34;1,42;40,67;;404,34;1,95;1,67;-2,46;-5,73;333,41;284,2;291,33;516,09;3,31;0,23;0,17;12,06;1,2;15,64
262210;0;0;29,67;;1;0;1,01;1,08;0,98;2,97;132,67;137,67;68,82;290,01;3,51;65,31;3,13;1041,12;0;3,67;-7,11;12,83;606,72;428,55;808,33;1035,77;1,52;0,07;0,47;21,1;0,96;21,1
264414;0;15;30;6,52;0;1;1;1,34;1,33;1,04;39,33;27;9,03;2,01;2,5;6,53;3,13;54,3;0;3,33;0;0;96,29;80,85;79;54,08;0,76;0;0;4,32;0,79;4,32
264470;1;0;;6,88;0;0;0,85;0,97;0,24;0;19,67;78;9,44;0,52;3,13;6,31;3,13;14,34;0;0;0;-0,31;106,04;95,26;3,67;14,34;0,52;0,27;0,07;6,56;1,05;6,56
266550;0;0;30,33;19,9;0;0;0,99;0,77;1,06;3,77;42;167;41,41;18,19;0,64;40,77;3,13;209,67;5,64;1;0;-6,93;329,84;285,88;99,33;;1,42;0,13;0,07;9,92;1,16;15,56
266642;0;0;26;9,65;0;0;0,96;0,91;0,86;9,56;9,67;28;2,12;11,15;1,31;0,82;3,13;25,93;1,06;18,33;-0,38;-1,24;8,19;4,19;59,67;25,93;0,5;0,4;0,4;;1;5,38
268260;0;11,11;30,33;23,28;0;1;0,99;0,86;0,76;5,14;24,33;161;7,81;14,23;0;7,81;;179,31;0;1;0;-5;222,82;212,58;114;204,66;1,04;0,27;0,13;6;1,45;6
268365;0;0;30,33;14,95;0;0;0,99;0,99;1,07;0;16,33;42;1,5;1,33;0;1,5;;46,53;0;0;0;-0,27;73,53;70,01;103,67;;0,62;0,07;0;9,92;0,53;14,71
268866;0;8,33;30;;0;1;1;1,55;1,15;0;19,33;47,67;0;0;0;0;3,1;380,39;0;0;0;8,7;488,11;478,64;143,33;380,39;0;0;0;3,45;1,36;3,45
269854;1;0;30;18,72;1;0;0,97;1,01;0,21;5,6;15,33;49,33;112,04;8,76;101,47;10,57;3,1;49,26;0;1,33;0;0,19;217,14;105,1;28,67;49,26;2,95;0,27;0,2;14,34;0,75;18,42
270240;1;0;30,33;167,41;0;0;0,99;2,38;;5,53;63,33;260,33;89,38;56,01;10,62;78,76;;113,02;0;9,67;177,9;347,61;127,87;37,55;69;113,02;1,86;0,53;0,47;15,4;0,94;21,57
270350;0;0;;23,69;0;0;0,75;0,89;0,57;0;18,33;25,33;7,79;4,44;0;7,79;3,1;107,5;8,72;0;0;-3,8;74,04;64,77;41,67;106,98;1,01;0,13;0;11,17;0,59;19,89
272487;1;0;30,33;50,96;0;0;0,99;0,52;1,05;6,39;64,33;67,67;311,28;595,36;27,04;284,24;;980,31;0;1,67;0;-36,64;444,56;130,6;231,33;979,46;3,75;0,73;0,53;9,92;0,51;14,71
272821;1;0;24;3,65;0;0;0,79;1,04;0,95;0;12,67;19,67;0,12;0,12;0,12;0;3,1;102,1;0;0;0;0;142,56;142,44;25,33;98,84;0,06;0;0,07;3,45;1;3,45
274850;1;0;21,67;29,06;11;0;0,83;0,53;0,57;0;9,67;20,67;1,82;19,86;0;1,82;3,1;133,51;0;0;-21,06;-20,59;85,84;84,02;58,67;133,51;2,05;0,2;0,13;11,32;0,7;11,32
275575;1;0;30,33;21,57;0;0;0,99;1,05;1,65;55,5;76;122;92,64;111,28;69,87;22,78;3,1;498,8;0;27,67;7,1;1,68;583,08;484,22;426,33;498,8;1,32;0,2;0,2;9,54;1,13;9,54
277896;0;0;30;26,7;1;0;1;0,78;0,98;8,72;88,67;188;50,53;79,29;2,24;48,28;3,1;427,13;0;6,67;1,18;-8,83;330,53;235,94;338,67;;1,75;0,13;0,2;16,6;2,25;18,19
278043;0;0;22,67;13,01;0;0;1,32;1,31;1,76;0;10,67;15;10,31;5,37;0;10,31;3,1;20,54;0;0;1,25;6,12;39,1;28,79;13;20,18;0,96;0,27;0,2;;1,11;9,62
279113;1;0;26,33;4,33;7;0;0,68;1;0,36;0;13;13,33;0,83;0;0,44;0,39;3,1;8,89;0;0;0;0;23,34;22,36;10,33;8,89;0;0,07;0;4,32;1,38;4,32
279825;0;0;30,33;18,45;0;0;0,99;1;1,15;12,3;48,67;42;26,97;83,21;7,44;19,53;;328,57;0;7;0;0,08;394,41;366,85;173,67;328,57;1,48;0;0,4;14,34;0,88;18,42
283207;0;0;30;12,22;1;0;0,97;1;0,79;10,71;20,67;38,33;4,33;12,88;1,76;2,57;3,1;246,14;0;7,67;0;-0,06;232,43;220,24;151,67;246,14;1,35;0;0,07;9,54;1,02;9,54
283837;1;0;30,33;20,1;0;0;0,99;0,78;1,22;54,01;81,67;110,67;66,63;91,48;14,57;52,06;3,1;283,33;0;12,33;-0,61;-6,71;401,62;320,45;221;;2,12;0,07;0,4;9,54;1,63;10,39
